tiempo,frame_number,periodo_numero,X_avg,P_avg,delta_X,delta_P,producto_incerteza,n_promedio,n_varianza,mandel_Q,fano_F,energia_total,energia_cinetica,energia_potencial,pureza,entropia,fase,Sigma_XX,Sigma_XP,Sigma_PP,det_Sigma,traza_Sigma,lambda_1,lambda_2,theta_ellipse,excentricidad,area_elipse,prob_n0,prob_n1,prob_n2,prob_n3,prob_n4,prob_n5
29.119999999998566,1819,4,-4.05385845010082,2.4566168361471066,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,0.7793942164227987,0.6590673220387391,nan,0.0,-0.6899740339692275,-15.115633689376342,10.952203619183631,-4.476177846795823,-52.290499455392045,-19.591811536172166,2.3799009514957548,-21.971712487667922,1.011478277273276,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.01538461538461538,0.015384615384615384
29.135999999998564,1820,4,-3.981292144675205,2.4921447839517725,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,0.795255529976977,0.6432060084845608,nan,0.0,-0.7115351061045663,-14.564275124283371,10.911024756472512,-4.620274564224073,-51.759511333268215,-19.184549688507445,2.3981900350147596,-21.58273972352221,0.9991842941887517,nan,nan,0.38461538461538436,0.3846153846153845,0.13846153846153847,0.06153846153846152,0.01538461538461538,0.015384615384615384
29.151999999998562,1821,4,-3.9077066502035303,2.527034756302064,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556208,0.17163461536718339,1.171634615265621,1.484615384615384,0.811039000819072,0.6274225376424658,nan,0.0,-0.7335414285225946,-14.015326188759964,10.858607713131473,-4.763826657920489,-51.14277695021246,-18.779152846680454,2.4132589292332844,-21.192411775913737,0.9867561718747883,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.015384615384615377,0.01538461538461538
29.16799999999856,1822,4,-3.833120804170507,2.5612778215556014,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.4846153846153844,0.8267284680540747,0.611733070407463,nan,0.0,-0.7559293872065445,-13.46934895854983,10.795006159632763,-4.906687143084457,-50.44227662587482,-18.376036101634288,2.4249898424039964,-20.801025944038283,0.97418537801425,nan,nan,0.3846153846153845,0.38461538461538464,0.1384615384615384,0.06153846153846152,0.015384615384615384,0.01538461538461538
29.18399999999856,1823,4,-3.7575537001453907,2.594865213674694,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153843,1.1536094674556214,0.1716346153671842,1.1716346152656216,1.484615384615384,0.8423078670384543,0.5961536714230835,nan,0.0,-0.778640478256737,-12.92690246663015,10.720285218409794,-5.048709743062107,-49.66033673316631,-17.975612209692258,2.4332706969040303,-20.40888290659629,0.9614627459075633,nan,nan,0.3846153846153845,0.3846153846153845,0.13846153846153839,0.061538461538461535,0.01538461538461538,0.015384615384615377
29.199999999998557,1824,4,-3.681024682894117,2.6277883344703907,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.4846153846153842,0.8577612458289474,0.5807002926325913,nan,0.0,-0.8016205040770641,-12.388542130810553,10.63452139717739,-5.189749039120775,-48.79962072754246,-17.578291169931326,2.437995673665755,-20.01628684359708,0.9485784185123615,nan,nan,0.3846153846153845,0.3846153846153845,0.13846153846153847,0.061538461538461535,0.015384615384615373,0.01538461538461538
29.215999999998555,1825,4,-3.6035533434271523,2.660038755803568,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153842,1.1536094674556212,0.1716346153671841,1.1716346152656216,1.4846153846153838,0.8730727815159733,0.5653887569455645,nan,0.0,-0.8248188741526598,-11.854819185033879,10.537802510594572,-5.329660619345047,-47.86311879236209,-17.184479804378924,2.439065792475102,-19.62354559685403,0.9355217871090249,nan,nan,0.3846153846153845,0.38461538461538436,0.13846153846153839,0.061538461538461535,0.015384615384615377,0.015384615384615377
29.231999999998553,1826,4,-3.5251595139843053,2.6916082217424906,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153847,1.1536094674556208,0.17163461536718314,1.1716346152656205,1.4846153846153844,0.8882267964248807,0.5502347420366576,nan,0.0,-0.848187992188377,-11.326280114960749,10.430227590350048,-5.468301226502011,-46.854136142154175,-16.79458134146276,2.436389532731635,-19.230970874194398,0.922281424102082,nan,nan,0.3846153846153845,0.38461538461538464,0.13846153846153847,0.06153846153846152,0.01538461538461538,0.01538461538461538
29.24799999999855,1827,4,-3.445863262957789,2.7224886506762953,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153842,1.1536094674556212,0.1716346153671841,1.1716346152656216,1.4846153846153838,0.9032077741685334,0.5352537642930049,nan,0.0,-0.8716827143776056,-10.803466098416092,10.311906783762476,-5.605528904724168,-45.77628003112755,-16.40899500314026,2.4298834998985517,-18.83887850303881,0.9088450094448892,nan,nan,0.38461538461538436,0.38461538461538436,0.1384615384615384,0.06153846153846152,0.015384615384615377,0.01538461538461538
29.26399999999855,1828,4,-3.3656848897548057,2.752672137383819,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.4846153846153844,0.9180003755347346,0.5204611629268037,nan,0.0,-0.8952598660232,-10.286912451270211,10.182961240999115,-5.741203144859734,-44.63344551956093,-16.028115596129943,2.419473143581146,-18.447588739711087,0.8951992501608437,nan,nan,0.3846153846153845,0.38461538461538464,0.1384615384615384,0.06153846153846152,0.015384615384615384,0.015384615384615384
29.279999999998548,1829,4,-3.284644919601013,2.782150955057304,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153842,1.1536094674556212,0.1716346153671841,1.1716346152656216,1.484615384615384,0.9325894541922435,0.5058720842692939,nan,0.0,-0.9188778057358095,-9.777148079322156,10.043522991028677,-5.875185028341782,-43.42980005580749,-15.652333107663939,2.405093533963944,-18.057426641627885,0.8813297924332228,nan,nan,0.38461538461538464,0.3846153846153845,0.13846153846153839,0.06153846153846152,0.01538461538461538,0.015384615384615377
29.295999999998546,1830,4,-3.2027640982861865,2.8109175572804146,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,0.9469600721992841,0.4915014662622541,nan,0.0,-0.9424960280694746,-9.274694936746421,9.89373480643524,-6.007337369428725,-42.16976693650001,-15.282032306175147,2.3866902042129436,-17.668722510388093,0.8672211257537845,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.061538461538461535,0.01538461538461538,0.015384615384615384
29.311999999998545,1831,4,-3.120063386853415,2.8389645799600918,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153843,1.153609467455621,0.17163461536718375,1.1716346152656212,1.484615384615384,0.9610975152986958,0.477364023162842,nan,0.0,-0.966074796789276,-8.780067491657519,9.733750057231624,-6.1375248556705895,-40.85800771214331,-14.917592347328108,2.3642200674102134,-17.281812414738322,0.8528564786659292,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.06153846153846151,0.015384615384615377,0.01538461538461538
29.327999999998543,1832,4,-3.0365639562331723,2.8662848432117,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,0.9749873079840468,0.46347423047749103,nan,0.0,-0.9895748020576752,-8.293772199339474,9.563732553821804,-6.265614186457025,-39.49940360960666,-14.559386385796499,2.337652417629416,-16.897038803425914,0.8382177057228359,nan,nan,0.38461538461538464,0.3846153846153845,0.1384615384615384,0.061538461538461535,0.01538461538461538,0.01538461538461538
29.34399999999854,1833,4,-2.952287181823679,2.8928713531970476,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556208,0.17163461536718339,1.171634615265621,1.484615384615384,0.9886152283213034,0.44984631014023435,nan,0.0,-1.0129568357230763,-7.816306983679931,9.383856379273396,-6.39147420950551,-38.099036047061915,-14.207781193185442,2.306970025870053,-16.514751219055494,0.8232851654195991,nan,nan,0.38461538461538464,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.015384615384615377,0.015384615384615377
29.35999999999854,1834,4,-2.867254638018921,2.918717303914774,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,1.0019673225108212,0.4364942159507166,nan,0.0,-1.0361814796359805,-7.348160727339582,9.194305711071845,-6.514976055149884,-36.66216632063822,-13.863136782489466,2.272170342723182,-16.13530712521265,0.8080375890709672,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.015384615384615384,0.01538461538461538
29.375999999998538,1835,4,-2.781488092685735,2.943816078942654,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556217,0.1716346153671843,1.1716346152656218,1.4846153846153842,1.0150299191748324,0.4234316192867058,nan,0.0,-1.0592088025419923,-6.889812771179116,8.995274632538814,-6.635993268291639,-35.19421454546193,-13.525806039470755,2.23326682080275,-15.759072860273507,0.7924519409190672,nan,nan,0.3846153846153845,0.3846153846153845,0.13846153846153847,0.061538461538461535,0.01538461538461538,0.015384615384615377
29.391999999998536,1836,4,-2.6950095015913282,2.968161253131351,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153842,1.1536094674556217,0.17163461536718455,1.171634615265622,1.484615384615384,1.0277896433557405,0.4106718951057977,nan,0.0,-1.081998061637093,-6.441732423455944,8.786966934107703,-6.754401937878789,-33.70073793681466,-13.196134361334733,2.190290371083386,-15.386424732418117,0.7765032702025944,nan,nan,0.38461538461538436,0.38461538461538436,0.13846153846153847,0.06153846153846152,0.01538461538461538,0.01538461538461538
29.407999999998534,1837,4,-2.6078410027827315,2.9917465942492227,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153842,1.1536094674556212,0.1716346153671841,1.1716346152656216,1.4846153846153838,1.040233430210912,0.3982281082506258,nan,0.0,-1.1045074053512833,-6.004378479293591,8.569595904660089,-6.870080823779999,-32.187408519854756,-12.87445930307359,2.1432909682437606,-15.017750271317349,0.7601645565445927,nan,nan,0.38461538461538436,0.38461538461538436,0.1384615384615384,0.06153846153846152,0.015384615384615387,0.015384615384615377
29.423999999998532,1838,4,-2.5200049109195852,3.0145660645777514,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,1.052348538389925,0.38611300007161287,nan,0.0,-1.126693574381516,-5.578198750915601,8.343384113136597,-6.982911480923942,-30.65999035869603,-12.561110231839542,2.092339420786279,-14.653449652625822,0.7434065508764882,nan,nan,0.38461538461538464,0.3846153846153845,0.1384615384615384,0.061538461538461535,0.01538461538461538,0.015384615384615384
29.43999999999853,1839,4,-2.431523711561717,3.03661382245716,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,1.0641225630806002,0.3743389753809372,nan,0.0,-1.1485115984561391,-5.163629609124993,8.108563180645778,-7.092778380576686,-29.124316397616976,-12.256407989701678,2.037529321889474,-14.293937311591153,0.7261976152826186,nan,nan,0.38461538461538464,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.015384615384615377,0.015384615384615384
29.45599999999853,1840,4,-2.3424200554129393,3.0578842237818398,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153842,1.1536094674556212,0.1716346153671841,1.1716346152656216,1.4846153846153838,1.0755434487104463,0.3629180897510915,nan,0.0,-1.169914486818712,-4.7610955364985745,7.86537354330423,-7.199569028632972,-27.586265008772326,-11.960664565131546,1.978979196366978,-13.939643761498527,0.7085035667102513,nan,nan,0.38461538461538436,0.38461538461538436,0.1384615384615384,0.061538461538461535,0.015384615384615377,0.01538461538461538
29.471999999998527,1841,4,-2.252716752522602,3.0783718234452127,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,1.0865995012905225,0.3518620371710153,nan,0.0,-1.1908529110107695,-4.371008692753947,7.614064206051054,-7.303174080800359,-26.05173634199418,-11.674182773554307,1.9168348573640825,-13.59101763091839,0.6902875315518532,nan,nan,0.38461538461538464,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.01538461538461538,0.01538461538461538
29.487999999998525,1842,4,-2.1624367664463464,3.098071376733653,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,1.0972794003890436,0.341182138072494,nan,0.0,-1.211274879263183,-3.9937684927339423,7.354892487688597,-7.403487454558266,-24.52662857309233,-11.397255947292209,1.8512719829834032,-13.248527930275612,0.6715098207946202,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.061538461538461535,0.015384615384615384,0.01538461538461538
29.503999999998523,1843,4,-2.071603208367573,3.1169778406691093,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556217,0.1716346153671843,1.1716346152656218,1.4846153846153842,1.1075722107225237,0.33088932773901436,nan,0.0,-1.2311254027395144,-3.6297611974407933,7.088123757410509,-7.500406437777216,-23.016814147488414,-11.13016763521801,1.7824989171754106,-12.912666552393421,0.6521278388879792,nan,nan,0.3846153846153845,0.3846153846153845,0.13846153846153847,0.061538461538461535,0.01538461538461538,0.01538461538461538
29.51999999999852,1844,4,-1.980239331181079,3.135086375300064,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153843,1.1536094674556214,0.1716346153671842,1.1716346152656216,1.484615384615384,1.1174673933525487,0.32099414510898905,nan,0.0,-1.250346155090572,-3.2793595185385094,6.814031163086769,-7.593831793886998,-21.528116116053933,-10.873191312425508,1.7107596900118422,-12.58395100243735,0.6320960438501412,nan,nan,0.38461538461538436,0.3846153846153845,0.1384615384615384,0.06153846153846151,0.01538461538461538,0.015384615384615377
29.53599999999852,1845,4,-1.888368523540455,3.152392344940546,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,1.1269548164767347,0.3115067219848031,nan,0.0,-1.2688751283788633,-2.942922236728752,6.532895351584178,-7.683667863486287,-20.06628465965826,-10.626590100215038,1.6363372386654143,-12.262927338880452,0.611365981554721,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.01538461538461538,0.015384615384615373
29.551999999998518,1846,4,-1.7960143038707224,3.1688913193568418,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,1.1360247658027967,0.30243677265874114,nan,0.0,-1.2866462905386278,-2.6207938343907533,6.245004181408529,-7.769822662289552,-18.636973898172005,-10.390616496680305,1.5595567905368812,-11.950173287217186,0.5898864236961358,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.061538461538461535,0.01538461538461538,0.01538461538461538
