tiempo,frame_number,periodo_oscilador,periodo_fuerza,X_avg,P_avg,delta_X,delta_P,producto_incerteza,alpha_real,alpha_imag,alpha_magnitud,alpha_fase,fuerza_externa,F0_amplitud,nu_frecuencia,omega_oscilador,energia_cinetica,energia_potencial,energia_total,trabajo_instantaneo,potencia,pureza,entropia,Sigma_XX,Sigma_XP,Sigma_PP,det_Sigma,traza_Sigma,lambda_1,lambda_2,theta_ellipse,excentricidad,area_elipse,force_activa,metodo
11.040000000000008,690,1,1,0.005659370806529297,0.12730571581634562,0.7071067811865475,0.7071067811865476,0.5,0.004001779474546046,0.0900187349375455,0.09010764051243919,1.5263706143591655,0.1005189184797976,0.8,0.7,1.0,0.2581033726397561,0.25001601423896286,0.5081193868787189,0.0005688738327484648,0.012796632870155525,0.9999999998000002,0.0,0.49999999999999994,4.916352124880491e-19,0.5,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.056000000000008,691,1,1,0.0051286381243833435,0.08477176998639242,0.7071067811865476,0.7071067811865476,0.5000000000000001,0.003626494796003318,0.059942693410564324,0.06005229352671179,1.5103706143591658,0.09162380959103089,0.8,0.7,1.0,0.2535931264933129,0.2500131514645054,0.5036062779578183,0.00046990536296980125,0.007767112511927887,0.9999999998,0.0,0.5,3.159130024491094e-19,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.072000000000008,692,1,1,0.0032391139845118267,0.04229996671003287,0.7071067811865476,0.7071067811865476,0.5000000000000001,0.00229039946348449,0.029910593304629453,0.029998158635777535,1.4943706143591668,0.08271720753173106,0.8,0.7,1.0,0.250894643591835,0.25000524592970236,0.5008998895215373,0.0002679304636757971,0.003498935124939104,0.9999999998,0.0,0.5,2.9381709118921245e-18,0.5000000000000001,0.25000000000000006,1.0,0.5000000000000001,0.5,0.0,2.0000011929630398e-05,1.5707963267948966,1,analitico
11.088000000000008,693,1,1,-6.354242663887973e-06,-6.855385208254321e-05,0.7071067811865476,0.7071067811865476,0.5000000000000001,-4.4931280769400575e-06,-4.847489368402583e-05,4.868268190633497e-05,-1.6632220392317993,0.07380022953438299,0.8,0.7,1.0,0.25000000234981534,0.2500000000201882,0.5000000023700035,-4.6894456711210165e-07,-5.059290019157829e-06,0.9999999998,0.0,0.5,-4.0467416539823754e-19,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.104000000000008,694,1,1,-0.004603677817761339,-0.04229276500611785,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.00325529180333713,-0.029905500930955047,0.030082152693187154,-1.6792220392306303,0.06487399413301274,0.8,0.7,1.0,0.25089433898593133,0.2500105969247249,0.5009049359106562,-0.00029865896773973,-0.0027437005888757762,0.9999999998,0.0,0.5,3.876749273966594e-19,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.120000000000008,695,1,1,-0.01054753089547725,-0.08433179113468077,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.007458230620966582,-0.05963158138094034,0.06009617876360555,-1.6952220392306294,0.05593962102288589,0.8,0.7,1.0,0.2535559254979917,0.25005562520399555,0.5036115507019873,-0.0005900248810201777,-0.0047174884362552105,0.9999999998,0.0,0.5,-4.1578462981318756e-19,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.136000000000008,696,1,1,-0.017831355932769483,-0.12614494515171254,0.7071067811865476,0.7071067811865475,0.5,-0.012608672697812276,-0.08919794612918103,0.09008469470928364,-1.711222039230629,0.046998230920049344,0.8,0.7,1.0,0.25795627359366424,0.25015897862720055,0.5081152522208647,-0.0008380421837458921,-0.005928589261637145,0.9999999998000002,0.0,0.5,-1.6243305345848604e-18,0.49999999999999994,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.152000000000008,697,1,1,-0.026447370236684854,-0.16769176576756756,0.7071067811865475,0.7071067811865475,0.4999999999999999,-0.018701114838911126,-0.11857598472339317,0.12004164214696712,-1.7272220392306288,0.03805094542075241,0.8,0.7,1.0,0.26406026415312234,0.2503497316962181,0.5144099958493404,-0.001006347441398527,-0.0063808302267313105,0.9999999998000002,0.0,0.49999999999999994,3.146498005828738e-18,0.49999999999999994,0.24999999999999994,0.9999999999999999,0.49999999999999994,0.49999999999999994,0.0,1.999999527628803e-05,1.5707963267948963,1,analitico
11.168000000000008,698,1,1,-0.03638657364526445,-0.208932054529454,0.7071067811865475,0.7071067811865476,0.5,-0.025729192968710207,-0.14773727256501443,0.14996097184191123,-1.7432220392306288,0.029098886860757307,0.8,0.7,1.0,0.27182630170494937,0.2506619913708211,0.5224882930757705,-0.0010588087897541638,-0.006079690216338158,0.9999999998000002,0.0,0.49999999999999994,7.747540154363755e-19,0.5,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.184000000000008,699,1,1,-0.04763875733388953,-0.2498259126026291,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.03368568835809366,-0.1766535969174368,0.17983664505330063,-1.7592220392306288,0.020143178174549914,0.8,0.7,1.0,0.28120649330386827,0.2511347256001586,0.5323412189040269,-0.0009595959769906833,-0.005032287870174293,0.9999999998,0.0,0.5,3.733356560006285e-18,0.5000000000000001,0.25000000000000006,1.0,0.5000000000000001,0.5,0.0,2.0000011929630398e-05,1.5707963267948966,1,analitico
11.200000000000008,700,1,1,-0.060192513738360605,-0.29033377725795567,0.7071067811865475,0.7071067811865476,0.5,-0.042562534641059205,-0.20529698270660507,0.2096626348768599,-1.7752220392306286,0.011184942754485968,0.8,0.7,1.0,0.2921468511084361,0.2518115693550713,0.5439584204635074,-0.0006732498204121735,-0.003247366678323914,0.9999999998000002,0.0,0.49999999999999994,-2.2116037262804355e-18,0.5,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.216000000000008,701,1,1,-0.074035247584961,-0.33041645803178993,0.7071067811865475,0.7071067811865476,0.5,-0.05235082561415088,-0.23363971808991893,0.23943292758436552,-1.7912220392306286,0.0022253043098692748,0.8,0.7,1.0,0.3045875178691368,0.25274060894248324,0.55732812681162,-0.00016475095553305252,-0.0007352771681098825,0.9999999998000002,0.0,0.49999999999999994,-4.7373201633266305e-19,0.5,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.232000000000008,702,1,1,-0.08915318801669922,-0.3700351725244212,0.7071067811865475,0.7071067811865475,0.4999999999999999,-0.06304082381100726,-0.26165437976955225,0.26914152395971813,-1.8072220392306286,-0.006734613274002804,0.8,0.7,1.0,0.31846301445258907,0.25397414546677044,0.5724371599193595,0.0006004122434369303,0.0024920437847308846,0.9999999998000002,0.0,0.49999999999999994,1.6711687116509571e-19,0.49999999999999994,0.24999999999999994,0.9999999999999999,0.49999999999999994,0.49999999999999994,0.0,1.999999527628803e-05,1.5707963267948963,1,analitico
11.248000000000008,703,1,1,-0.10553140180389921,-0.4091515818036854,0.7071067811865475,0.7071067811865476,0.5,-0.07462196984365937,-0.2893138580265883,0.2987824406312676,-1.8232220392306286,-0.015693686076815917,0.8,0.7,1.0,0.33370250844622895,0.255568438383348,0.5892709468295769,0.0016561766911567192,0.006421096482659706,0.9999999998000002,0.0,0.49999999999999994,4.469324320857271e-18,0.5,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.264000000000008,704,1,1,-0.12315380762628704,-0.4477278253807616,0.7071067811865475,0.7071067811865475,0.4999999999999999,-0.08708289250149111,-0.31659138145264293,0.328349711400085,-1.8392220392306287,-0.024650790284226773,0.8,0.7,1.0,0.35023010281009287,0.2575834301664262,0.6078135329765191,0.0030358386844996097,0.01103684472787406,0.9999999998000002,0.0,0.49999999999999994,-7.33471925869083e-18,0.49999999999999994,0.24999999999999994,0.9999999999999999,0.49999999999999994,0.49999999999999994,0.0,1.999999527628803e-05,1.5707963267948963,1,analitico
11.280000000000008,705,1,1,-0.14200319141270243,-0.4857265557255347,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.10041141959805319,-0.34346054135591103,0.3578373885638444,-1.8552220392306287,-0.03360480232882728,0.8,0.7,1.0,0.36796514346849546,0.2600824531856963,0.6280475966541917,0.004771989177486489,0.016322744891018703,0.9999999998,0.0,0.5,3.682878011729661e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.296000000000008,706,1,1,-0.16206122272358575,-0.5231109722894263,0.7071067811865475,0.7071067811865475,0.4999999999999999,-0.11459458955523089,-0.3698953158189414,0.3872395442360274,-1.8712220392306287,-0.04255459903108832,0.8,0.7,1.0,0.38682254466479443,0.2631319199553318,0.6499544646201263,0.006896450351490091,0.022260777674539288,0.9999999998000002,0.0,0.49999999999999994,-7.057777231070776e-18,0.49999999999999994,0.24999999999999994,0.9999999999999999,0.49999999999999994,0.49999999999999994,0.0,1.999999527628803e-05,1.5707963267948963,1,analitico
11.312000000000008,707,1,1,-0.18330847216039178,-0.5598448550040055,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.12961866371355849,-0.3958700933857317,0.41655027166011604,-1.8872220392306287,-0.05149905774024777,0.8,0.7,1.0,0.40671313083722793,0.2668009979828886,0.6735141288201165,0.009440213592064617,0.028831482513431917,0.9999999998,0.0,0.5,-1.8849761600044646e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.328000000000008,708,1,1,-0.20572442978512848,-0.5958925972242494,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.1454691393568001,-0.4213596963561308,0.4457636865184723,-1.9032220392306287,-0.06043705647513227,0.8,0.7,1.0,0.42754399371333074,0.2711612705052081,0.6987052642185388,0.012433378981238193,0.036013994551555205,0.9999999998,0.0,0.5,1.0022597600031354e-17,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.344000000000008,709,1,1,-0.22928752453227083,-0.6312192380858586,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.16213076343824556,-0.4463394036659164,0.47487392823560465,-1.9192220392306287,-0.06936747406490196,0.8,0.7,1.0,0.4492188632648459,0.27628638445306836,0.7255052477179142,0.015905096411397868,0.043786084127187964,0.9999999998,0.0,0.5,1.7760016983063308e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.360000000000008,710,1,1,-0.2539751445943536,-0.6657904942465573,0.7071067811865475,0.7071067811865475,0.4999999999999999,-0.17958754699550136,-0.4707849733312837,0.5038751612754879,-1.9352220392306287,-0.07828919028968309,0.8,0.7,1.0,0.4716384911145375,0.2822516870358614,0.7538901781503988,0.019883508423997127,0.052124198697130884,0.9999999998000002,0.0,0.49999999999999994,-6.950602187608305e-18,0.49999999999999994,0.24999999999999994,0.9999999999999999,0.49999999999999994,0.49999999999999994,0.0,1.999999527628803e-05,1.5707963267948963,1,analitico
11.376000000000008,711,1,1,-0.27976365876165765,-0.6995727909819809,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.1978227802399274,-0.49467266443695784,0.5327615764326606,-1.9512220392306288,-0.08720108602109182,0.8,0.7,1.0,0.4947010449411592,0.28913385238185463,0.7838348973230138,0.024395694873250686,0.061003507124435,0.9999999998,0.0,0.5,-1.051064804535228e-17,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.392000000000008,712,1,1,-0.30662843869548484,-0.7325332926072987,0.7071067811865475,0.7071067811865475,0.4999999999999999,-0.21681904830622087,-0.5179792586475304,0.5615273921167698,-1.9672220392306288,-0.09610204336261412,0.8,0.7,1.0,0.5183025123890451,0.2970104997084153,0.8153130120974604,0.02946761951172415,0.07039794625070511,0.9999999998000002,0.0,0.49999999999999994,5.511404992607633e-18,0.49999999999999994,0.24999999999999994,0.9999999999999999,0.49999999999999994,0.49999999999999994,0.0,1.999999527628803e-05,1.5707963267948963,1,analitico
11.408000000000008,713,1,1,-0.33454388211365993,-0.7646399321964279,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.23655824764704186,-0.540682081222116,0.5901668556302684,-1.9832220392306288,-0.10499094578983113,0.8,0.7,1.0,0.5423371129546789,0.3059598045298392,0.8482969174845181,0.035124078591314924,0.08028026966997531,0.9999999998,0.0,0.5,1.2467458183420996e-17,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.424000000000008,714,1,1,-0.36348343686604384,-0.795861440571363,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.2570216030569719,-0.5627590215129052,0.6186742444389762,-1.9992220392306288,-0.11386667829047947,0.8,0.7,1.0,0.5666977162941625,0.3160601044379756,0.8827578207321382,0.04138865156954362,0.09062209861733694,0.9999999998,0.0,0.5,2.074255631883554e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.440000000000008,715,1,1,-0.39341962587699364,-0.8261673745348153,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.2781896853094967,-0.584188552928654,0.6470438674351775,-2.015222039230629,-0.12272812750431195,0.8,0.7,1.0,0.5912762653728749,0.32738950101259684,0.9186657663854718,0.04828365400733038,0.10139397488181146,0.9999999998,0.0,0.5,2.0698123141005323e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.456000000000008,716,1,1,-0.42432407293092067,-0.8555281443201408,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.30004242939014913,-0.6049497523447148,0.6752700661929821,-2.031222039230629,-0.13157418186275743,0.8,0.7,1.0,0.6159642028619319,0.34002545943434265,0.9559896622962745,0.055830092740558904,0.11256541564948559,0.9999999998,0.0,0.5,1.1743053617804427e-17,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.472000000000008,717,1,1,-0.45616752927629795,-0.8839150402332597,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.3225591533083832,-0.6250223189417179,0.7033472162156494,-2.047222039230629,-0.14040373172835952,0.8,0.7,1.0,0.6406528991752826,0.35404440738302106,0.9946973065583036,0.06404762340369792,0.12410497017957271,0.9999999998,0.0,0.5,-1.1091577075430622e-17,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.488000000000008,718,1,1,-0.4889199010226918,-0.9113002584620211,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.34571857747020096,-0.6443865924555485,0.7312697281745584,-2.063222039230629,-0.14921566953395948,0.8,0.7,1.0,0.6652340805364733,0.36952133480801935,1.0347554153444927,0.07295451037957816,0.1359802782128808,0.9999999998,0.0,0.5,-3.4627068636209353e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.504000000000008,719,1,1,-0.5225502773046943,-0.9376569260293456,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.36949884459306015,-0.6630235708218832,0.7590320491395651,-2.079222039230629,-0.15800888992163234,0.8,0.7,1.0,0.6896002554654008,0.38652939615560644,1.0761296516210073,0.08256758924515589,0.14815813000922703,0.9999999998,0.0,0.5,-4.030893765984874e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.520000000000008,720,1,1,-0.5570269591858862,-0.962959124867235,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.39387754014406234,-0.6809149271990852,0.7866286638004446,-2.0952220392306287,-0.1667822898813457,0.8,0.7,1.0,0.7136451380825355,0.40513951662993747,1.118784654712473,0.09290223177866498,0.16060452790749416,0.9999999998,0.0,0.5,1.1295680809682927e-17,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.536000000000008,721,1,1,-0.5923174892752737,-0.9871819149895811,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.4188317132819362,-0.6980430263538546,0.8140540956791079,-2.1112220392306287,-0.17553476888931133,0.8,0.7,1.0,0.7372640666412482,0.42542000405068203,1.1626840706919301,0.10397231358903232,0.1732847492994039,0.9999999998,0.0,0.5,1.886141224657834e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.552000000000008,722,1,1,-0.6283886820280181,-1.0103013567426418,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.4443378982828888,-0.7143909403946912,0.8413029083323473,-2.1272220392306287,-0.18426522904603795,0.8,0.7,1.0,0.7603544157180113,0.4474361678504548,1.2077905835684661,0.11579018442383067,0.1861634109057058,0.9999999998,0.0,0.5,-1.2662052284995805e-17,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.568000000000008,723,1,1,-0.6652066547016089,-1.0322945321128671,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.4703721364299258,-0.7299424638388026,0.868369706544807,-2.1432220392306287,-0.1929725752140542,0.8,0.7,1.0,0.7828160005150616,0.47124994672965276,1.2540659472447144,0.1283666412072956,0.19920453424120715,0.9999999998,0.0,0.5,1.0549446549888081e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.584000000000009,724,1,1,-0.7027368589380298,-1.0531395650726685,0.7071067811865476,0.7071067811865475,0.5,-0.49690999834481514,-0.7446821279987352,0.8952491375118822,-2.1592220392306287,-0.20165571515527292,0.8,0.7,1.0,0.8045514717607246,0.4969195464550442,1.3014710182157687,0.14171090385511856,0.21237161215304204,0.9999999998000002,0.0,0.5,-1.3077225613081669e-17,0.49999999999999994,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.600000000000009,725,1,1,-0.740944112941925,-1.0728156409457097,0.7071067811865475,0.7071067811865475,0.4999999999999999,-0.5239266067414863,-0.7585952146757037,0.9219358920123053,-2.1752220392306287,-0.2103135596680058,0.8,0.7,1.0,0.825466699728877,0.524499089251648,1.349965788980525,0.15583059390786916,0.2256276763148054,0.9999999998000002,0.0,0.49999999999999994,-1.246248820230438e-17,0.49999999999999994,0.24999999999999994,0.9999999999999999,0.49999999999999994,0.49999999999999994,0.0,1.999999527628803e-05,1.5707963267948963,1,analitico
11.616000000000009,726,1,1,-0.7797926342241813,-1.0913030247741593,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.5513966595792397,-0.7716677691471988,0.9484247055701145,-2.1912220392306287,-0.2189450227235884,0.8,0.7,1.0,0.8454711459406147,0.5540382761951439,1.3995094221357585,0.17073171601990023,0.23893536555749906,0.9999999998,0.0,0.5,-4.752166376701189e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.632000000000009,727,1,1,-0.8192460728798643,-1.1085830786713595,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.5792944535938005,-0.7838866124371782,0.9747103596057521,-2.2072220392306288,-0.22754902160261592,0.8,0.7,1.0,0.8644782211582349,0.5855820639645399,1.4500602851227749,0.1864186423355985,0.25225699491688364,0.9999999998,0.0,0.5,-2.5657659265007974e-18,0.5000000000000001,0.25000000000000006,1.0,0.5000000000000001,0.5,0.0,2.0000011929630398e-05,1.5707963267948966,1,analitico
11.648000000000009,728,1,1,-0.8592675453689136,-1.1246382781442823,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.6075939081838782,-0.7952393528577846,1.0007876825759934,-2.2232220392306288,-0.2361244770307497,0.8,0.7,1.0,0.8824056283336681,0.619170357262159,1.501575985595827,0.20289409977973072,0.2655546252755815,0.9999999998,0.0,0.5,4.664263467572507e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.664000000000009,729,1,1,-0.8998196687676087,-1.1394522273712009,0.7071067811865475,0.7071067811865475,0.4999999999999999,-0.6362685896306091,-0.8057143968122918,1.0266515511024759,-2.2392220392306292,-0.24467031331410413,0.8,0.7,1.0,0.8991756892305954,0.6548377181505245,1.5540134073811198,0.22015916028356422,0.27879013347736553,0.9999999998000002,0.0,0.49999999999999994,9.77932937949798e-18,0.49999999999999994,0.24999999999999994,0.9999999999999999,0.49999999999999994,0.49999999999999994,0.0,1.999999527628803e-05,1.5707963267948963,1,analitico
11.680000000000009,730,1,1,-0.9408645954583338,-1.1530096734209454,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.6652917356269256,-0.8153009588496369,1.0522968910885484,-2.2552220392306292,-0.25318545847418433,0.8,0.7,1.0,0.9147156535011376,0.6926130934934871,1.6073287469946247,0.2382132339632462,0.2919252827902516,0.9999999998,0.0,0.5,1.7747880208592023e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.696000000000009,731,1,1,-0.9823640482247911,-1.1652965194011222,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.6946362800936183,-0.8239890709616148,1.0777186788241562,-2.271222039230629,-0.2616688443823456,0.8,0.7,1.0,0.928957989064185,0.7325195616222999,1.661477550686485,0.2570540652617439,0.30492179359446125,0.9999999997999998,4.0786041843518085e-15,0.5000000000000001,-1.0358916812084948e-17,0.5000000000000001,0.2500000000000001,1.0000000000000002,0.5000000000000001,0.5000000000000001,0.0,2.0000000827403692e-05,1.570796326794897,1,analitico
11.712000000000009,732,1,1,-1.024279355719477,-1.1762998365237591,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.72427487825863,-0.8317695911145774,1.1029119420785436,-2.287222039230629,-0.2701194068937824,0.8,0.7,1.0,0.9418406527029113,0.7745740992765535,1.7164147519794648,0.2766777320604907,0.317741414171051,0.9999999998,0.0,0.5000000000000001,-1.2059428892029423e-17,0.5,0.25000000000000006,1.0,0.5000000000000001,0.5,0.0,2.0000011929630398e-05,1.5707963267948966,1,analitico
11.728000000000009,733,1,1,-1.0665714882698745,-1.186007875077812,0.7071067811865475,0.7071067811865475,0.4999999999999999,-0.7541799319758564,-0.8386342110081686,1.1278717611804991,-2.303222039230629,-0.2785360859810166,0.8,0.7,1.0,0.9533073398732935,0.8187873697951075,1.772094709668401,0.29707864776163856,0.33034599146683624,0.9999999998000002,0.0,0.49999999999999994,-5.000352456341682e-18,0.49999999999999994,0.24999999999999994,0.9999999999999999,0.49999999999999994,0.49999999999999994,0.0,1.999999527628803e-05,1.5707963267948963,1,analitico
11.744000000000009,734,1,1,-1.1092010939895076,-1.1944100742990147,0.7071067811865476,0.7071067811865475,0.5,-0.7843236152595179,-0.8445754630543613,1.152593270085874,-2.319222039230629,-0.2869178258668588,0.8,0.7,1.0,0.9633077127934889,0.8651635334537603,1.8284712462472492,0.31824956633661083,0.3426975417113466,0.9999999998000002,0.0,0.5,4.5691240351286005e-18,0.49999999999999994,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.760000000000009,735,1,1,-1.152128535159788,-1.201497071128661,0.7071067811865475,0.7071067811865476,0.5,-0.8146779000100097,-0.8495867265708518,1.177071657432161,-2.335222039230629,-0.29526357515684837,0.8,0.7,1.0,0.9717976059653753,0.9137000807647195,1.885497686730095,0.3401815903315017,0.3547583207619306,0.9999999998000002,0.0,0.49999999999999994,6.582970924963184e-18,0.5,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.776000000000009,736,1,1,-1.195313924848288,-1.207260707853897,0.7071067811865475,0.7071067811865476,0.5,-0.8452145819069317,-0.853662233183562,1.2013021675798539,-2.351222039230629,-0.30357228697113636,0.8,0.7,1.0,0.9787392083639462,0.9643876894681094,1.9431268978320557,0.3628641818146398,0.36649089405360047,0.9999999998000002,0.0,0.49999999999999994,-2.756787340822087e-18,0.5,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.792000000000009,737,1,1,-1.238717163728932,-1.2116940386232218,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.8759053064448946,-0.8567970714337945,1.2252801016403765,-2.367222039230629,-0.3118429190758105,0.8,0.7,1.0,0.9841012216175269,1.017210105858325,2.001311327475852,0.3862851762465389,0.3778582060310234,0.9999999998,0.0,0.5,1.0107007529830093e-17,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.808000000000009,738,1,1,-1.2822979770693674,-1.2147913348319088,0.7071067811865475,0.7071067811865476,0.5,-0.9067215950875417,-0.8589871905863005,1.2490008184903008,-2.3832220392306294,-0.320074434013623,0.8,0.7,1.0,0.9878589935913454,1.072144050998096,2.0600030445894415,0.41043079924729153,0.3888236489409768,0.9999999998000002,0.0,0.49999999999999994,7.233278950854412e-18,0.5,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.824000000000009,739,1,1,-1.3260159518507157,-1.2165480893732123,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.9376348715151755,-0.8602294036353364,1.2724597357716614,-2.399222039230629,-0.3282657992341327,0.8,0.7,1.0,0.9899946268788067,1.1291591522812798,2.1191537791600865,0.4352856862314844,0.39935113086485463,0.9999999998,0.0,0.5,6.434887644856219e-19,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.840000000000009,740,1,1,-1.3698305739847516,-1.2169610197522291,0.7071067811865476,0.7071067811865475,0.5,-0.9686164879412785,-0.8605213895064971,1.2956523308781138,-2.415222039230629,-0.33641598722322963,0.8,0.7,1.0,0.9904970617981927,1.188217900711697,2.17871496250989,0.4608329048756435,0.4094051428721344,0.9999999998000002,0.0,0.5,9.141951852872931e-18,0.49999999999999994,0.24999999999999994,1.0,0.5,0.49999999999999994,0.0,2.0000006378517816e-05,1.5707963267948963,1,analitico
11.856000000000009,741,1,1,-1.4137012655934884,-1.2160280700603914,0.7071067811865476,0.7071067811865476,0.5000000000000001,-0.99963775147316,-0.8598616944528928,1.3185741419266932,-2.431222039230629,-0.3445239756320184,0.8,0.7,1.0,0.9893621335874001,1.2492756341703153,2.2386377677577154,0.4870539803782846,0.41895082517733667,0.9999999998,0.0,0.5,1.2915589096556643e-17,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.872000000000009,742,1,1,-1.457587422316164,-1.2137484118096746,0.7071067811865476,0.7071067811865476,0.5000000000000001,-1.0306699504919796,-0.8582497326450231,1.3412207687149769,-2.447222039230629,-0.3525887474050633,0.8,0.7,1.0,0.9865926035852538,1.3122805468471397,2.2988731504323936,0.5139289234678313,0.4279540321848581,0.9999999998,0.0,0.5,-3.423173742599681e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
11.888000000000009,743,1,1,-1.5014484506085788,-1.2101224436266502,0.7071067811865476,0.7071067811865476,0.5000000000000001,-1.061684381027361,-0.8556857859544399,1.3635878736634168,-2.463222039230629,-0.3606092909079708,0.8,0.7,1.0,0.9821981642844676,1.377173724917451,2.3593718892019186,0.541436261108831,0.4363813963080272,0.9999999998,0.0,0.5,3.3832141612643927e-18,0.5,0.25,1.0,0.5,0.5,0.0,2.0000000827403692e-05,1.5707963267948966,1,analitico
